2025-06-22T01:20:36.5Z,-2937559.9424433964,2181794.371924396,6075981.361916135
2025-06-22T01:20:37.49Z,-2941105.144928232,2187322.258074024,6072285.201346462
2025-06-22T01:20:38.49Z,-2944682.0722526624,2192904.065033246,6068544.893977142
2025-06-22T01:20:39.49Z,-2948254.8900656677,2198483.939145307,6064797.744688864
2025-06-22T01:20:40.5Z,-2951859.260891226,2204117.643064318,6061006.183310292
2025-06-22T01:20:41.49Z,-2955388.182293815,2209637.8614758686,6057282.937136009
2025-06-22T01:20:42.49Z,-2958948.6492594206,2215211.895975846,6053515.287313147
2025-06-22T01:20:43.53Z,-2962647.1595851933,2221006.812141763,6049589.691658725
2025-06-22T01:20:44.49Z,-2966057.2063558614,2226354.0774260247,6045959.516691649
2025-06-22T01:20:45.49Z,-2969605.289076914,2231922.2106767343,6042171.4043745985
2025-06-22T01:20:46.49Z,-2973149.2363288137,2237488.36316579,6038376.479707588
2025-06-22T01:20:47.49Z,-2976689.044410959,2243052.528033942,6034574.746960448
2025-06-22T01:20:48.49Z,-2980224.709647652,2248614.698450832,6030766.210391148
2025-06-22T01:20:49.49Z,-2983756.22836245,2254174.867578552,6026950.874271866
2025-06-22T01:20:50.49Z,-2987283.5968842646,2259733.028581163,6023128.74288246
2025-06-22T01:20:51.49Z,-2990806.8115542596,2265289.174633136,6019299.820503876
2025-06-22T01:20:52.49Z,-2994325.868699924,2270843.2988835783,6015464.111444448
2025-06-22T01:20:53.49Z,-2997840.7646735683,2276395.3945104163,6011621.620000484
2025-06-22T01:20:54.49Z,-3001351.4958268143,2281945.4546841355,6007772.350482502
2025-06-22T01:20:55.49Z,-3004858.0585292596,2287493.4725954877,6003916.307195442
2025-06-22T01:20:56.49Z,-3008360.4491123515,2293039.4413725557,6000053.494498229
2025-06-22T01:20:57.49Z,-3011858.66397583,2298583.3542369455,5996183.916691229
2025-06-22T01:20:58.49Z,-3015352.6994749596,2304125.2043385627,5992307.578135459
2025-06-22T01:20:59.49Z,-3018842.5520083443,2309664.9848838807,5988424.483159714
2025-06-22T01:21:00.49Z,-3022328.217929808,2315202.689008368,5984534.636153712
2025-06-22T01:21:01.49Z,-3025809.693668108,2320738.309949215,5980638.041441434
2025-06-22T01:21:02.49Z,-3029286.975588405,2326271.8408454503,5976734.703427938
2025-06-22T01:21:03.49Z,-3032760.0601056023,2331803.274901401,5972824.626479123
2025-06-22T01:21:04.49Z,-3036228.943627739,2337332.605304932,5968907.8149818685
2025-06-22T01:21:05.49Z,-3039693.6225745087,2342859.8252550983,5964984.273323932
2025-06-22T01:21:06.49Z,-3043154.093359106,2348384.9279341325,5961054.005914118
2025-06-22T01:21:07.49Z,-3046610.3524001157,2353907.906526484,5957117.017168883
2025-06-22T01:21:08.49Z,-3050062.396134481,2359428.7542363293,5953173.311498774
2025-06-22T01:21:09.49Z,-3053510.2209986025,2364947.464260527,5949222.893328676
2025-06-22T01:21:10.49Z,-3056953.823440498,2370464.0298071867,5945265.7670842605
2025-06-22T01:21:11.49Z,-3060393.199895615,2375978.444058571,5941301.9372191485
2025-06-22T01:21:12.49Z,-3063828.346829559,2381490.700235526,5937331.40816737
2025-06-22T01:21:13.49Z,-3067259.260695352,2387000.791533111,5933354.184390912
2025-06-22T01:21:14.49Z,-3070685.9379514195,2392508.7111486746,5929370.270359379
2025-06-22T01:21:15.49Z,-3074108.3750806716,2398014.4523083204,5925379.670529429
2025-06-22T01:21:16.49Z,-3077526.5685470086,2403518.0082037775,5921382.389392627
2025-06-22T01:21:17.49Z,-3080940.5148444874,2409019.3720651986,5917378.431420703
2025-06-22T01:21:18.49Z,-3084350.210448543,2414518.537088007,5913367.8011203725
2025-06-22T01:21:19.49Z,-3087755.6518584816,2420015.496497115,5909350.502985299
2025-06-22T01:21:20.49Z,-3091156.835573414,2425510.2435099687,5905326.541523546
2025-06-22T01:21:21.49Z,-3094553.7581104473,2431002.771364003,5901295.92123687
2025-06-22T01:21:22.49Z,-3097946.415961478,2436493.0732537317,5897258.646669117
2025-06-22T01:21:23.49Z,-3101334.805642913,2441981.142402288,5893214.722350976
2025-06-22T01:21:24.49Z,-3104718.9236887814,2447466.972053233,5889164.152806732
2025-06-22T01:21:25.49Z,-3108098.766620718,2452950.5554246716,5885106.942589005
2025-06-22T01:21:26.49Z,-3111474.330960063,2458431.8857276854,5881043.096264935
2025-06-22T01:21:27.49Z,-3114845.613264122,2463910.956220721,5876972.618374317
2025-06-22T01:21:28.49Z,-3118212.6100840536,2469387.760145724,5872895.513478313
2025-06-22T01:21:29.49Z,-3121575.31795212,2474862.2907110257,5868811.78617356
2025-06-22T01:21:30.49Z,-3124933.7334248535,2480334.5411536763,5864721.441043286
2025-06-22T01:21:31.49Z,-3128287.8530706214,2485804.504721745,5860624.4826711435
2025-06-22T01:21:32.49Z,-3131637.673469339,2491272.1746745743,5856520.915641172
2025-06-22T01:21:33.5Z,-3135016.6245857654,2496792.1862376826,5852369.6095692795
2025-06-22T01:21:34.49Z,-3138324.4027721277,2502200.6066280017,5848293.974101031
2025-06-22T01:21:35.49Z,-3141661.304846984,2507661.355130188,5844170.608817472
2025-06-22T01:21:36.49Z,-3144993.8940044874,2513119.783001898,5840040.653343251
2025-06-22T01:21:37.49Z,-3148322.166823214,2518575.883467781,5835904.112335055
2025-06-22T01:21:38.49Z,-3151646.1199120013,2524029.649790027,5831760.99042872
2025-06-22T01:21:39.49Z,-3154965.749873097,2529481.0752154216,5827611.29228173
2025-06-22T01:21:40.49Z,-3158281.0533269015,2534930.1530102827,5823455.022544768
2025-06-22T01:21:41.49Z,-3161592.0268992614,2540376.876443471,5819292.185875917
2025-06-22T01:21:42.49Z,-3164898.6672100592,2545821.238767701,5815122.786954958
2025-06-22T01:21:43.49Z,-3168200.970891022,2551263.23324675,5810946.830461965
2025-06-22T01:21:44.49Z,-3171498.9345793854,2556702.8531468455,5806764.321084447
2025-06-22T01:21:45.49Z,-3174792.5549245407,2562140.091744827,5802575.26351012
2025-06-22T01:21:46.49Z,-3178081.8285515057,2567574.942275453,5798379.662470097
2025-06-22T01:21:47.49Z,-3181366.752145068,2573007.3980556754,5794177.522638116
2025-06-22T01:21:48.75Z,-3185499.5570762865,2579848.872202929,5788873.523883659
2025-06-22T01:21:49.49Z,-3187923.5358330286,2583865.0983937406,5785753.64553184
2025-06-22T01:21:50.49Z,-3191195.3892781893,2589290.329525027,5781531.917699514
2025-06-22T01:21:51.49Z,-3194462.8793616155,2594713.1390082445,5777303.669995212
2025-06-22T01:21:52.49Z,-3197726.002755567,2600133.520108727,5773068.907180104
2025-06-22T01:21:53.5Z,-3201017.3215831085,2605605.633215101,5768785.188443656
2025-06-22T01:21:54.49Z,-3204239.136252294,2610966.970323123,5764579.855226588
2025-06-22T01:21:55.49Z,-3207489.139758247,2616380.0260234037,5760325.575611073
2025-06-22T01:21:56.49Z,-3210734.763369199,2621790.626496045,5756064.799945183
2025-06-22T01:21:57.49Z,-3213976.003810288,2627198.7650529784,5751797.5329977935
2025-06-22T01:21:58.49Z,-3217212.857806578,2632604.4349994715,5747523.779552358
2025-06-22T01:21:59.49Z,-3220445.322059343,2638007.629599019,5743243.5444363775
2025-06-22T01:22:00.49Z,-3223673.393305508,2643408.3421612857,5738956.832448081
2025-06-22T01:22:01.49Z,-3226897.0682874797,2648806.565998653,5734663.648392966
2025-06-22T01:22:02.49Z,-3230116.34375378,2654202.294425397,5730363.997083821
2025-06-22T01:22:03.49Z,-3233331.2164529376,2659595.5207492034,5726057.883348113
2025-06-22T01:22:04.49Z,-3236541.6831274084,2664986.238262702,5721745.312035418
2025-06-22T01:22:05.49Z,-3239747.7405376197,2670374.440278074,5717426.287987893
2025-06-22T01:22:06.49Z,-3242949.38546697,2675760.1201367434,5713100.816032718
2025-06-22T01:22:07.49Z,-3246146.614675956,2681143.271137833,5708768.901041428
2025-06-22T01:22:08.49Z,-3249339.424930661,2686523.886583228,5704430.547892938
2025-06-22T01:22:09.49Z,-3252527.8130324073,2691901.9598209425,5700085.761436249
2025-06-22T01:22:10.49Z,-3255711.7757651415,2697277.48416605,5695734.5465574
2025-06-22T01:22:11.49Z,-3258891.309924258,2702650.4529450866,5691376.908142259
2025-06-22T01:22:12.49Z,-3262066.4123114226,2708020.8594865296,5687012.851083973
2025-06-22T01:22:13.49Z,-3265237.079733845,2713388.6971216304,5682642.380282976
2025-06-22T01:22:14.49Z,-3268403.3090049173,2718753.959183694,5678265.500646934
2025-06-22T01:22:15.49Z,-3271565.096938192,2724116.6389996153,5673882.217098326
